rank,gameName,tagLine,tier,leaguePoints,plays,wins,tops,winRate,top4Rate,rankDiff
I,Vikk,7777,MASTER,0,235,34,116,14.5,49.4,-6
I,Luciellia,NA1,MASTER,0,225,24,119,10.7,52.9,-6
I,Turtlelord,8526,MASTER,0,152,29,91,19.1,59.9,-285
I,Bandleberries,Brew,MASTER,0,289,36,147,12.5,50.9,-7
I,Doodidoo09,CBT,MASTER,0,140,28,86,20.0,61.4,-7
I,Kikuchi ,NA1,MASTER,0,176,27,96,15.3,54.5,-7
I,泰好丸辣,89757,MASTER,0,174,25,99,14.4,56.9,-7
I,kong,baker,MASTER,0,216,35,118,16.2,54.6,-7
I,kiyo,ayano,MASTER,0,138,26,77,18.8,55.8,-7
I,Absolute,OOOOO,MASTER,0,126,20,77,15.9,61.1,-7
I,TCdog,NA2,MASTER,0,134,29,75,21.6,56.0,-7
I,CGWOLFE,NA1,MASTER,0,240,36,128,15.0,53.3,-7
I,RDNoodles6,NA1,MASTER,0,214,39,115,18.2,53.7,-7
I,biribiri TFT,toaru,MASTER,0,125,18,73,14.4,58.4,-7
I,바나나,10000,MASTER,0,261,33,141,12.6,54.0,-7
I,imaqtpie,USA,MASTER,0,275,28,142,10.2,51.6,-7
I,DONT NEEEED TEAM,NA1,MASTER,0,278,37,141,13.3,50.7,-7
I,Enoholic,eno,MASTER,0,314,40,158,12.7,50.3,-247
I,Saber TFT,E2S1,MASTER,0,126,27,70,21.4,55.6,-8
I,Sigil,NA1,MASTER,0,228,33,128,14.5,56.1,-8
I,Wulegend,NA1,MASTER,0,127,25,76,19.7,59.8,-8
I,Ethanol,728,MASTER,0,86,18,55,20.9,64.0,-8
I,Dark Emperor,444,MASTER,0,309,53,162,17.2,52.4,-8
I,diction,NA1,MASTER,0,124,17,78,13.7,62.9,-8
I,MonkeyMachine,MONKE,MASTER,0,180,35,105,19.4,58.3,-8
I,Yuz Yuz,Yuz,MASTER,0,269,40,129,14.9,48.0,-7
I,Reuniclus,OC,MASTER,0,192,30,100,15.6,52.1,-6
I,shy,doll,MASTER,0,113,19,74,16.8,65.5,-6
I,deebo,three,MASTER,0,151,21,88,13.9,58.3,-6
I,toDaTOP,NA1,MASTER,0,159,23,89,14.5,56.0,-6
I,qahm,1718,MASTER,0,193,35,103,18.1,53.4,-6
I,ItsGuman,NA1,MASTER,0,170,30,89,17.6,52.4,-6
I,wovencord,NA1,MASTER,0,148,16,91,10.8,61.5,-6
I,jaylune,idiot,MASTER,0,140,23,86,16.4,61.4,-6
I,Ehroar,NA1,MASTER,0,236,14,136,5.9,57.6,-6
I,hetrlnrfw,NA1,MASTER,0,154,44,83,28.6,53.9,-6
I,Johnml43TTV,4343,MASTER,0,256,40,128,15.6,50.0,-6
I,Ilyso,Dread,MASTER,0,129,28,72,21.7,55.8,-6
I,MoneyTFT Jr,0101,MASTER,0,158,37,86,23.4,54.4,-6
I,DreadEye,NA2,MASTER,0,138,28,81,20.3,58.7,-6
I,slakemoth,PSS,MASTER,0,224,41,110,18.3,49.1,-6
I,Fizz,BAD77,MASTER,0,192,12,111,6.2,57.8,-6
I,Poke,jirou,MASTER,0,156,19,96,12.2,61.5,-6
I,hiepgerlato,naBad,MASTER,0,259,23,130,8.9,50.2,-6
I,shayIa,kong,MASTER,0,339,32,176,9.4,51.9,-6
I,TTV OureaTFT,follo,MASTER,0,349,38,175,10.9,50.1,-6
I,big woo,BBPLZ,MASTER,0,173,23,94,13.3,54.3,-6
I,Maekir,NA2,MASTER,0,224,33,114,14.7,50.9,-6
I,twitch odyceuz,NA1,MASTER,0,212,27,113,12.7,53.3,-6
I,lemirnajic,NA1,MASTER,0,347,41,178,11.8,51.3,-6
I,Cheese,shali,MASTER,0,317,28,165,8.8,52.1,-5
I,mymelody1,yours,MASTER,0,342,63,175,18.4,51.2,-5
